domain,email,source_url,source_type,source_kind,found_in,crawl_depth,confidence_score,confidence_label,reason_flags,sighting_count,verification_status,deliverability_confidence,resolved_company_domain,identity_confidence,delivery_state,confidence_band,finding_type
itokri.com,hello@itokri.com,https://itokri.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,contact@itokri.com,https://itokri.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,sales@itokri.com,https://itokri.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,support@itokri.com,https://itokri.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,team@itokri.com,https://itokri.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,info@itokri.com,https://itokri.com/,inferred,pattern_inferred,role_probe,0,70,medium,inferred_candidate|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,hi@itokri.com,https://itokri.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,media@itokri.com,https://itokri.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,press@itokri.com,https://itokri.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,mr.pamnani@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,mrpamnani@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,mpamnani@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,all.itokri@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,allitokri@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,aitokri@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,latest.fresh@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,latestfresh@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,lfresh@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,fabrics.page@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,fabricspage@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
itokri.com,fpage@itokri.com,https://itokri.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,itokri.com,90,valid,tier_c,inferred
jhajistore.com,namaste@jhajistore.com,https://www.jhajistore.com/,httpx,site_page,jsonld,0,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_24|verified|band:tier_a,24,verified,90,jhajistore.com,90,valid,tier_a,observed
jhajistore.com,mayank@jhajistore.com,https://www.jhajistore.com/blogs/news/the-story-of-jha-ji,httpx,site_page,jsonld,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_4|verified|band:tier_a,4,verified,90,jhajistore.com,90,valid,tier_a,observed
jhajistore.com,u00a0mayank@jhajistore.com,https://www.jhajistore.com/pages/privacy-policy,httpx,site_page,microdata,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,jhajistore.com,90,valid,tier_a,observed
jhajistore.com,neelesh@jhajistore.com,https://www.jhajistore.com/pages/contact-jhaji-store,httpx,site_page,html,1,100,high,site_source|contact_page|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,jhajistore.com,90,valid,tier_a,observed
jhajistore.com,hello@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,contact@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,sales@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,support@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,team@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,info@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,role_probe,0,70,medium,inferred_candidate|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,hi@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,media@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,press@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,jhaji.schemaplus@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,jhajischemaplus@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,jschemaplus@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,jhaji.store@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,jhajistore@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,jstore@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,buy.pickles@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,buypickles@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,bpickles@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,all.products@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,allproducts@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,aproducts@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,lal.pickle@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,lalpickle@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,lpickle@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,schemaplus.app@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,schemaplusapp@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,sapp@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,mithila.ltd@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,mithilaltd@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,mltd@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,lal.hai@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,lalhai@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,lhai@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,dr.ranjan@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,drranjan@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,dranjan@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,it.was@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,itwas@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,iwas@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
jhajistore.com,ravikant.ravikant@jhajistore.com,https://www.jhajistore.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,jhajistore.com,90,valid,tier_c,inferred
juicychemistry.com,sales@juicychemistry.com,https://juicychemistry.com/,httpx,site_page,mailto,0,100,high,site_source|useful_mailbox|domain_match_exact|sightings_25|verified|band:tier_a,25,verified,90,juicychemistry.com,90,valid,tier_a,observed
juicychemistry.com,hello@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,contact@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,support@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,team@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,info@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,role_probe,0,70,medium,inferred_candidate|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,hi@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,media@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,press@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,juicy.chemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,juicychemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,jchemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,about.chemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,aboutchemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,achemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,juicy.awards@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,juicyawards@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,jawards@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,learn.chemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,learnchemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,lchemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,explore.chemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,explorechemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,echemistry@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,organic.soap@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,organicsoap@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,osoap@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,organic.types@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,organictypes@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
juicychemistry.com,otypes@juicychemistry.com,https://juicychemistry.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,juicychemistry.com,90,valid,tier_c,inferred
justherbs.in,,,,,,,0,reject,no_emails_found,0,unknown,0,justherbs.in,0,unknown,tier_d,
kharakapas.com,hello@kharakapas.com,https://kharakapas.com/,httpx,site_page,html,0,100,high,site_source|useful_mailbox|domain_match_exact|sightings_25|verified|band:tier_a,25,verified,90,kharakapas.com,90,valid,tier_a,observed
kharakapas.com,contact@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,sales@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,support@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,team@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,info@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,role_probe,0,70,medium,inferred_candidate|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,hi@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,media@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,press@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,khara.kapas@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,kharakapas@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,kkapas@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
kharakapas.com,featured.collection@kharakapas.com,https://kharakapas.com/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,kharakapas.com,90,valid,tier_c,inferred
